prix,Kilométrage,Mise en circulation,Énergie,Boite vitesse,Puissance fiscale,Transmission,Carrosserie,Date de l'annonce,Gouvernorat,Marque,Modèle,Couleur extérieure,Couleur intérieure,Sellerie,Nombre de places,Nombre de portes,Cylindrée,ABS,Airbags frontaux,Airbags latéraux,Airbags rideaux,Alarme anti-intrusion,Anti-démarrage électronique,Anti-patinage,Contrôle de pression des pneus,Fixations ISOFIX,Pneumatiques runflat,Radiateur tropicalisé,Caméra de recul,Caméras 360,Coffre électrique,Jantes en alliage,Radar de recul,Peinture métallisée,Feux à LED,Phares au xénon,Phares Full LED,Antibrouillards,Lave Phares,Toit ouvrant,Toit panoramique,Vitres teintées,Accoudoir avant,Accoudoir arrière,Affichage tête haute,Autoradio,Autoradio CD,Autoradio CD/Mp3,Apple Carplay,Android Auto,Bluetooth,Boîte à gants réfrigérée,Chargeur CD,"Connectivité Aux, usb, iPod",Navigation,Palettes au volant,Sièges sport,Sièges chauffants,Sièges massants,Sièges ventilés,Sièges réglables en hauteur,Sièges électriques,Vitres teintées,Volant/levier de vitesse en cuir,Volant multi-fonctions,3 appuis têtes arrières,Volant réglable hauteur/profondeur,Volant chauffant,Instrumentation numérique,Allumage automatique des feux,Accès sans clé,Bouton Start & Stop,Climatisation,Climatisation automatique,Direction assistée,Détecteur de pluie,Fermeture centralisée,Ordinateur de bord,Régulateur de vitesse,Conduite semi-autonome,Rétroviseurs électriques,Rétroviseurs rabattables,Vitres électriques,Suspension pneumatique,Parkassist
103 000,99 000km,07.2020,Essence,Automatique,10cv,Propulsion,SUV/4x4,16.12.2024,Tunis,Citroën,DS,Blanc,Noir,Cuir intégral,5,5,1600cm³,true,true,true,true,NA,true,true,true,true,NA,NA,NA,true,NA,true,true,true,true,NA,NA,true,NA,true,true,true,true,true,true,NA,NA,true,NA,NA,true,NA,NA,true,true,true,NA,true,NA,NA,true,true,true,true,true,true,true,NA,NA,true,true,true,NA,true,true,true,true,true,true,NA,true,true,true,NA,NA
138 000,173 000km,03.2021,Essence,Automatique,10cv,Traction,Berline,16.12.2024,Tunis,BMW,Série 5,Noir,Marron,Cuir intégral,5,5,1600cm³,true,true,true,true,true,true,true,true,true,true,NA,true,true,NA,true,true,true,NA,NA,true,true,NA,true,NA,true,true,true,true,true,true,true,NA,NA,true,true,NA,true,true,true,NA,true,NA,NA,true,true,true,true,true,true,true,NA,NA,true,true,true,NA,true,true,true,NA,true,true,NA,true,true,true,NA,true
33 500,220 000km,03.2020,Essence,Manuelle,5cv,Traction,Compacte,16.12.2024,Tunis,Suzuki,Swift,Blanc,Noir,Tissu,5,5,1200cm³,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119 000,200 000km,03.2011,Diesel,Automatique,16cv,Intégrale,SUV/4x4,16.12.2024,Tunis,Land Rover,Range Rover Sport,Noir,Marron,Cuir partiel,5,5,3000cm³,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63 500,210 000km,05.2013,Essence,Automatique,7cv,Propulsion,Berline,16.12.2024,Tunis,BMW,Série 3,Noir,Beige,Cuir intégral,5,5,1600cm³,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57 000,85 000km,12.2016,Essence,Manuelle,9cv,Propulsion,Berline,16.12.2024,Tunis,Ford,Fusion,Gris argent,Noir,Cuir intégral,5,5,1500cm³,true,true,true,true,true,true,true,true,NA,NA,NA,NA,NA,NA,true,true,true,true,true,NA,true,NA,NA,NA,true,true,true,true,NA,true,true,NA,NA,true,NA,NA,true,NA,NA,NA,NA,NA,NA,true,NA,true,true,true,true,true,NA,NA,true,NA,true,true,true,true,true,true,NA,true,NA,true,true,true,NA,NA
117 000,187 000km,05.2017,Diesel,Automatique,10cv,Traction,SUV/4x4,16.12.2024,Tunis,Land Rover,Discovery Sport,Noir,Beige,Cuir intégral,5,5,2000cm³,true,true,true,true,NA,true,true,true,NA,NA,NA,true,NA,NA,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,NA,true,true,true,NA,true,true,NA,NA,true,NA,NA,true,true,true,true,true,true,true,NA,NA,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,NA
79 000,74 000km,01.2019,Essence,Automatique,8cv,Propulsion,SUV/4x4,16.12.2024,Tunis,Jeep,Renegade,Blanc,Noir,Cuir intégral,5,5,1400cm³,true,true,true,true,true,true,true,true,NA,NA,NA,NA,NA,NA,true,true,true,true,NA,NA,true,NA,NA,NA,true,true,true,NA,true,true,true,NA,NA,true,NA,NA,true,NA,NA,NA,NA,NA,NA,true,NA,true,NA,NA,true,NA,NA,NA,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,NA,NA
95 000,37 000km,06.2021,Essence,Automatique,8cv,Traction,SUV/4x4,16.12.2024,Tunis,KIA,Seltos,Gris Shark,Noir,Tissu,5,4,1600cm³,true,true,true,true,true,true,true,true,true,NA,NA,true,NA,NA,true,true,NA,true,true,true,true,NA,NA,NA,true,true,true,NA,true,true,NA,NA,true,true,NA,NA,NA,NA,NA,NA,NA,NA,true,true,NA,true,true,NA,NA,true,NA,NA,true,true,true,true,true,true,true,true,true,true,NA,true,true,NA,NA,NA
20 900,180 000km,05.1988,Diesel,Manuelle,7cv,Propulsion,Berline,16.12.2024,Tunis,BMW,Série 3,Blanc,Noir,Tissu,5,5,2400cm³,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33 800,90 000km,04.2018,Essence,Manuelle,5cv,Traction,Compacte,16.12.2024,Tunis,Suzuki,Swift,Rouge,Noir,Similicuir,5,5,1200cm³,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87 000,40 000km,06.2003,Essence,Automatique,20cv,Propulsion,Coupé,16.12.2024,Tunis,Nissan,350Z,Noir,Noir,Cuir intégral,2,3,3500cm³,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87 000,190 000km,10.2005,Diesel,Automatique,18cv,Propulsion,Berline,16.12.2024,Tunis,BMW,Série 5,Bleu,Noir,Cuir partiel,5,5,3000cm³,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106 000,70 000km,06.2016,Essence,Automatique,13cv,Traction,Compacte,16.12.2024,Tunis,Volkswagen,Golf 7,Bleu,Rouge,Cuir intégral,5,5,2000cm³,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98 000,200 000km,02.2010,Diesel,Automatique,15cv,Intégrale,SUV/4x4,16.12.2024,Tunis,BMW,X6,Noir,Beige,Cuir intégral,4,5,3000cm³,true,true,true,true,NA,true,true,true,NA,NA,NA,true,NA,true,true,true,true,NA,true,NA,true,true,true,NA,true,true,true,true,NA,true,NA,NA,NA,true,true,true,true,NA,true,true,true,NA,true,true,true,true,true,true,true,true,NA,NA,true,true,true,NA,true,true,true,true,true,true,NA,true,true,true,NA,NA
148 600,39 000km,06.2022,Essence,Automatique,10cv,Intégrale,SUV/4x4,16.12.2024,Tunis,KIA,Sportage,Noir,Noir,Cuir intégral,5,4,1600cm³,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,NA,true,true,NA,true,true,true,true,true,NA,true,NA,true,NA,true,NA,NA,true,NA,true,true,true,true,true,true,true,NA,true,NA,true,true,NA,NA,true,NA
115 000,67 000km,08.2016,Essence,Automatique,8cv,Intégrale,SUV/4x4,16.12.2024,Tunis,Mercedes-Benz,GLA,Blanc,Marron,Cuir partiel,5,4,2000cm³,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,NA,NA,true,true,true,true,true,NA,NA,true,true,true,true,true,NA,true,true,NA,true,NA,true,NA,NA,true,NA,true,true,NA,true,NA,true,true,NA,true,true,NA,true,true,true,true,NA,true,true,true,NA,NA
72 500,480 000km,01.2010,Diesel,Manuelle,10cv,Intégrale,Pick up,16.12.2024,Tunis,Toyota,Hilux Simple Cabine,Noir,Noir,Tissu,5,4,2800cm³,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82 000,140 000km,09.2018,Essence,Automatique,7cv,Traction,SUV/4x4,16.12.2024,Tunis,Peugeot,3008,Autre,Noir,Alcantara,5,5,1200cm³,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129 000,56 000km,10.2021,Hybride rechargeable essence,Automatique,8cv,Intégrale,SUV/4x4,16.12.2024,Ariana,Cupra,Formentor,Blanc,Noir,Cuir partiel,5,4,1500cm³,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,true,NA,true,true,NA,true,NA,true,true,NA,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89 000,73 000km,01.2022,Hybride essence,Automatique,5cv,Intégrale,SUV/4x4,16.12.2024,Ariana,Renault,Arkana,Gris Shark,Noir,Tissu,5,4,1600cm³,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
97 000,140 000km,11.2016,Diesel,Automatique,10cv,Propulsion,SUV/4x4,16.12.2024,Tunis,KIA,Sportage,Blanc,Gris,Cuir intégral,5,5,2000cm³,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59 000,161 000km,10.2009,Diesel,Automatique,12cv,Propulsion,Berline,16.12.2024,Tunis,Mercedes-Benz,Classe E,Noir,Gris,Cuir partiel,5,4,2500cm³,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,NA,NA,NA,true
58 000,114 000km,08.2019,Essence,Automatique,6cv,Traction,Berline,16.12.2024,Tunis,KIA,Rio Berline,Noir,Noir,Tissu,5,4,1400cm³,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,NA,NA,NA,NA,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
62 000,115 000km,06.2015,Essence,Automatique,9cv,Intégrale,Compacte,16.12.2024,Tunis,BMW,Série 1,Blanc,Noir,Tissu,5,4,1600cm³,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
54 000,150 000km,10.2017,Essence,Automatique,9cv,Traction,Compacte,16.12.2024,Tunis,DS,4 Crossback,Blanc,Marron,Cuir intégral,5,4,1600cm³,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,NA,NA,true,NA,true,NA,NA,true,true,true,NA,NA,NA,true,NA,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
79 000,250 000km,07.2010,Diesel,Automatique,15cv,Intégrale,SUV/4x4,16.12.2024,Tunis,Mercedes-Benz,ML,Noir,Beige,Cuir intégral,5,5,3200cm³,true,true,true,true,true,true,true,true,true,true,true,NA,NA,true,true,true,true,true,true,true,true,true,NA,NA,true,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,true,NA,NA,true,true,true,true,true,true,true,NA,true,NA,true,NA,NA
68 000,67 000km,02.2022,Essence,Manuelle,7cv,Traction,SUV/4x4,16.12.2024,Sfax,Ford,Ecosport,Noir,Noir,Cuir partiel,5,5,1000cm³,true,true,true,true,true,true,true,true,true,true,true,NA,NA,NA,true,true,true,true,true,true,true,NA,NA,NA,true,true,true,true,true,true,true,true,true,true,NA,NA,true,true,NA,NA,NA,NA,NA,true,true,true,true,true,true,true,NA,NA,true,true,true,true,true,true,true,true,NA,true,true,true,true,true,NA,true
73 000,162 000km,01.2020,Essence,Automatique,6cv,Traction,SUV/4x4,16.12.2024,Sfax,Toyota,C-HR,Gris Shark,Gris,Tissu,5,5,1200cm³,true,true,true,true,true,true,true,true,true,true,true,true,NA,NA,true,true,true,true,true,true,true,true,NA,NA,true,true,true,true,true,true,true,true,NA,true,NA,NA,true,NA,NA,true,NA,NA,NA,true,NA,true,true,true,true,true,NA,NA,true,true,true,NA,true,true,true,NA,NA,true,NA,NA,NA,true,NA,true
55 000,144 000km,07.2015,Essence,Automatique,7cv,Propulsion,Citadine,16.12.2024,Sfax,BMW,Série 1,Noir,Beige,Cuir intégral,5,5,1598cm³,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91 000,139 000km,05.2018,Diesel,Automatique,7cv,Traction,SUV/4x4,16.12.2024,Sfax,KIA,Sportage,Blanc,Noir,Cuir partiel,5,5,1685cm³,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420 000,54 000km,05.2020,Diesel,Automatique,18cv,Intégrale,SUV/4x4,16.12.2024,Sfax,Mercedes-Benz,GLE Coupé,Blanc,Noir,Alcantara,5,5,2925cm³,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59 500,85 000km,11.2018,Essence,Manuelle,6cv,Traction,SUV/4x4,16.12.2024,Sfax,Seat,Arona,Noir,Noir,Cuir intégral,4,5,1600cm³,true,true,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88 000,65 000km,04.2021,Essence,Automatique,9cv,Propulsion,SUV/4x4,16.12.2024,Sousse,Haval,H6,Blanc,Beige,Cuir intégral,5,4,1500cm³,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
88 000,65 000km,04.2021,Essence,Automatique,9cv,Propulsion,SUV/4x4,16.12.2024,Sousse,Haval,H6,Blanc,Beige,Cuir intégral,5,4,1500cm³,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
41 500,180 000km,10.2014,Essence,Automatique,8cv,Traction,Berline,16.12.2024,Tunis,KIA,Cerato 5p,Marron,Gris,Tissu,5,5,1598cm³,true,true,true,true,true,true,true,NA,NA,NA,NA,NA,NA,NA,true,NA,NA,true,NA,NA,true,NA,NA,NA,NA,true,true,NA,true,NA,true,NA,NA,true,true,NA,true,NA,true,NA,NA,NA,NA,true,NA,NA,true,true,true,true,NA,NA,true,true,true,NA,true,true,NA,true,true,true,NA,true,true,true,NA,NA
81 000,201 000km,03.2013,Essence,Automatique,9cv,Intégrale,Autres,16.12.2024,Sfax,Mercedes-Benz,Classe C,Noir,Gris,Cuir intégral,5,4,1600cm³,true,true,true,true,true,true,true,true,true,true,true,NA,NA,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,NA,NA,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,NA,NA,true,true,true,true,true,true,true,true,true,true,true,true,true
107 000,200 000km,10.2020,Hybride essence,Automatique,9cv,Traction,SUV/4x4,16.12.2024,Ben Arous,Toyota,RAV 4 Hybride,Bleu,Noir,Cuir intégral,5,5,2478cm³,true,true,true,true,true,true,true,true,true,NA,NA,true,NA,NA,true,true,NA,true,NA,true,true,NA,true,true,true,true,true,NA,true,true,true,true,true,true,NA,true,true,NA,true,NA,true,NA,NA,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,true,NA,true,NA,true,NA,NA
43 000,198 000km,07.2012,Essence,Manuelle,7cv,Propulsion,Berline,16.12.2024,Tunis,Audi,A4,Blanc,Gris,Cuir intégral,5,5,1798cm³,true,true,true,true,true,true,true,NA,NA,NA,NA,NA,NA,true,true,true,NA,true,true,true,true,NA,NA,NA,NA,true,true,NA,true,true,true,NA,NA,true,true,true,NA,NA,true,NA,NA,true,NA,true,true,NA,true,true,true,true,NA,NA,true,NA,NA,true,true,true,true,true,true,true,NA,true,true,true,NA,NA
19 500,80 000km,11.2010,Essence,Automatique,4cv,Traction,Autres,16.12.2024,Tunis,Smart,ForTwo,Blanc,Rouge,Cuir intégral,5,5,1000cm³,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23 000,376 000km,02.2005,Diesel,Manuelle,6cv,Traction,Berline,16.12.2024,Médenine,Peugeot,407,Gris anthracite,Noir,Cuir partiel,5,4,1600cm³,true,true,true,true,NA,true,true,NA,true,NA,NA,NA,NA,NA,NA,NA,true,NA,NA,NA,true,true,NA,NA,NA,true,true,NA,true,true,true,NA,NA,true,true,true,true,NA,NA,NA,NA,NA,NA,true,true,NA,true,true,true,true,NA,NA,NA,NA,NA,true,NA,true,NA,true,true,true,NA,true,NA,true,NA,NA
47 000,16 000km,04.2019,Essence,Automatique,5cv,Traction,Autres,16.12.2024,Tunis,KIA,Picanto,Rouge,Noir,Cuir intégral,5,5,1200cm³,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135 000,146 000km,10.2015,Essence,Automatique,8cv,Propulsion,Berline,16.12.2024,Sfax,Mercedes-Benz,Classe C,Blanc,Marron,Cuir intégral,5,5,1595cm³,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49 000,145 000km,01.2019,Essence,Manuelle,5cv,Traction,Citadine,16.12.2024,Sfax,KIA,Rio 5p,Gris Shark,Noir,Tissu,5,5,1560cm³,true,true,NA,true,NA,NA,true,true,true,NA,true,true,NA,NA,true,true,true,true,NA,NA,NA,NA,NA,NA,NA,true,true,true,true,NA,NA,true,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95 000,120 000km,02.2014,Essence,Automatique,15cv,Propulsion,Berline,16.12.2024,Sfax,Jaguar,XF,Blanc,Noir,Alcantara,5,5,1999cm³,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78 000,23 000km,08.2020,Essence,Automatique,8cv,Traction,SUV/4x4,16.12.2024,Sfax,Ssangyong,Tivoli,Gris argent,Noir,Similicuir,5,5,1444cm³,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89 000,39 000km,12.2022,Essence,Automatique,9cv,Traction,SUV/4x4,16.12.2024,Tunis,Haval,Jolion,Noir,Beige,Cuir intégral,5,4,1500cm³,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125 000,17 000km,08.2022,Essence,Automatique,6cv,Traction,Compacte,16.12.2024,Ariana,BMW,Série 1,Blanc,Gris,Tissu,5,5,1500cm³,NA,NA,true,NA,NA,NA,NA,true,NA,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,true,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,true,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,true,NA,NA,NA,NA,true
99 000,125 000km,02.2019,Essence,Automatique,8cv,Propulsion,Berline,16.12.2024,Ariana,Mercedes-Benz,Classe C,Noir,Noir,Tissu,5,5,1595cm³,true,true,true,true,true,true,true,true,true,NA,NA,true,NA,NA,true,true,true,true,true,NA,true,NA,NA,NA,NA,true,NA,NA,true,true,true,true,true,true,true,true,true,true,true,NA,true,NA,NA,true,true,NA,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,NA,NA
99 000,75 000km,05.2016,Essence,Automatique,13cv,Traction,Citadine,16.12.2024,Ariana,Volkswagen,Golf 7,Bleu,Rouge,Similicuir,5,5,1984cm³,true,true,true,true,true,NA,true,true,true,true,NA,true,NA,NA,true,true,true,true,true,true,true,NA,true,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,true,true,true,NA,NA,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,true,NA,true,NA,true,NA,NA
